"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/21/2019","AQS","060195001","1","5","ug/m3 SC","5","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"01/27/2019","AQS","060195001","1","24","ug/m3 SC","22","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/02/2019","AQS","060195001","1","5","ug/m3 SC","5","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/08/2019","AQS","060195001","1","16","ug/m3 SC","15","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/14/2019","AQS","060195001","1","8","ug/m3 SC","7","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/20/2019","AQS","060195001","1","18","ug/m3 SC","17","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/26/2019","AQS","060195001","1","38","ug/m3 SC","35","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"03/04/2019","AQS","060195001","1","6","ug/m3 SC","6","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"03/10/2019","AQS","060195001","1","6","ug/m3 SC","6","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"03/16/2019","AQS","060195001","1","17","ug/m3 SC","16","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"03/22/2019","AQS","060195001","1","25","ug/m3 SC","23","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"03/28/2019","AQS","060195001","1","9","ug/m3 SC","8","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"04/03/2019","AQS","060195001","1","7","ug/m3 SC","6","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"04/09/2019","AQS","060195001","1","21","ug/m3 SC","19","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"04/15/2019","AQS","060195001","1","11","ug/m3 SC","10","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"04/23/2019","AQS","060195001","1","42","ug/m3 SC","39","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"04/27/2019","AQS","060195001","1","40","ug/m3 SC","37","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"05/03/2019","AQS","060195001","1","39","ug/m3 SC","36","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"05/09/2019","AQS","060195001","1","34","ug/m3 SC","31","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"05/15/2019","AQS","060195001","1","22","ug/m3 SC","20","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"05/21/2019","AQS","060195001","1","6","ug/m3 SC","6","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"05/27/2019","AQS","060195001","1","8","ug/m3 SC","7","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"06/02/2019","AQS","060195001","1","20","ug/m3 SC","19","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"06/08/2019","AQS","060195001","1","24","ug/m3 SC","22","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"06/14/2019","AQS","060195001","1","28","ug/m3 SC","26","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"06/21/2019","AQS","060195001","1","32","ug/m3 SC","30","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"06/26/2019","AQS","060195001","1","20","ug/m3 SC","19","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"07/02/2019","AQS","060195001","1","27","ug/m3 SC","25","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"07/08/2019","AQS","060195001","1","28","ug/m3 SC","26","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"07/14/2019","AQS","060195001","1","21","ug/m3 SC","19","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"07/20/2019","AQS","060195001","1","30","ug/m3 SC","28","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"07/26/2019","AQS","060195001","1","37","ug/m3 SC","34","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"08/01/2019","AQS","060195001","1","52","ug/m3 SC","48","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"08/07/2019","AQS","060195001","1","47","ug/m3 SC","44","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"08/13/2019","AQS","060195001","1","47","ug/m3 SC","44","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"08/19/2019","AQS","060195001","1","43","ug/m3 SC","40","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"08/25/2019","AQS","060195001","1","32","ug/m3 SC","30","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"08/31/2019","AQS","060195001","1","53","ug/m3 SC","49","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"09/06/2019","AQS","060195001","1","49","ug/m3 SC","45","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"09/12/2019","AQS","060195001","1","69","ug/m3 SC","58","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"09/21/2019","AQS","060195001","1","42","ug/m3 SC","39","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"09/24/2019","AQS","060195001","1","74","ug/m3 SC","60","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"09/30/2019","AQS","060195001","1","26","ug/m3 SC","24","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/01/2019","AQS","060195001","3","19","ug/m3 SC","18","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/02/2019","AQS","060195001","3","5","ug/m3 SC","5","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/03/2019","AQS","060195001","3","4","ug/m3 SC","4","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/04/2019","AQS","060195001","3","4","ug/m3 SC","4","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/05/2019","AQS","060195001","3","4","ug/m3 SC","4","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/06/2019","AQS","060195001","3","11","ug/m3 SC","10","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/09/2019","AQS","060195001","3","7","ug/m3 SC","6","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/10/2019","AQS","060195001","3","6","ug/m3 SC","6","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/11/2019","AQS","060195001","3","8","ug/m3 SC","7","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/12/2019","AQS","060195001","3","18","ug/m3 SC","17","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/13/2019","AQS","060195001","3","8","ug/m3 SC","7","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/14/2019","AQS","060195001","3","8","ug/m3 SC","7","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/15/2019","AQS","060195001","3","4","ug/m3 SC","4","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/16/2019","AQS","060195001","3","6","ug/m3 SC","6","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/17/2019","AQS","060195001","3","6","ug/m3 SC","6","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/18/2019","AQS","060195001","3","10","ug/m3 SC","9","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/19/2019","AQS","060195001","3","15","ug/m3 SC","14","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/20/2019","AQS","060195001","3","17","ug/m3 SC","16","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/21/2019","AQS","060195001","3","5","ug/m3 SC","5","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/22/2019","AQS","060195001","3","14","ug/m3 SC","13","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/23/2019","AQS","060195001","3","21","ug/m3 SC","19","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/24/2019","AQS","060195001","3","21","ug/m3 SC","19","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/25/2019","AQS","060195001","3","29","ug/m3 SC","27","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/26/2019","AQS","060195001","3","38","ug/m3 SC","35","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/27/2019","AQS","060195001","3","15","ug/m3 SC","14","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"02/28/2019","AQS","060195001","3","15","ug/m3 SC","14","Clovis-Villa","1","100.0000","81102","PM10 Total 0-10um STP","23420","Fresno, CA","06","California","019","Fresno","36.819449","-119.716433"
"01/01/2019","AQS","060210003","3","5","ug/m3 SC","5","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/02/2019","AQS","060210003","3","16","ug/m3 SC","15","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/03/2019","AQS","060210003","3","22","ug/m3 SC","20","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/04/2019","AQS","060210003","3","19","ug/m3 SC","18","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/05/2019","AQS","060210003","3","14","ug/m3 SC","13","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/06/2019","AQS","060210003","3","5","ug/m3 SC","5","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/07/2019","AQS","060210003","3","2","ug/m3 SC","2","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/08/2019","AQS","060210003","3","6","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/09/2019","AQS","060210003","3","6","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/10/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/11/2019","AQS","060210003","3","7","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/12/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/13/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/14/2019","AQS","060210003","3","5","ug/m3 SC","5","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/15/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/16/2019","AQS","060210003","3","3","ug/m3 SC","3","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/17/2019","AQS","060210003","3","7","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/18/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/19/2019","AQS","060210003","3","9","ug/m3 SC","8","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/20/2019","AQS","060210003","3","5","ug/m3 SC","5","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/21/2019","AQS","060210003","3","3","ug/m3 SC","3","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/22/2019","AQS","060210003","3","3","ug/m3 SC","3","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/23/2019","AQS","060210003","3","9","ug/m3 SC","8","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/24/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/25/2019","AQS","060210003","3","10","ug/m3 SC","9","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/26/2019","AQS","060210003","3","13","ug/m3 SC","12","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/27/2019","AQS","060210003","3","11","ug/m3 SC","10","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/28/2019","AQS","060210003","3","18","ug/m3 SC","17","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/29/2019","AQS","060210003","3","23","ug/m3 SC","21","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/30/2019","AQS","060210003","3","26","ug/m3 SC","24","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"01/31/2019","AQS","060210003","3","20","ug/m3 SC","19","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/01/2019","AQS","060210003","3","14","ug/m3 SC","13","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/02/2019","AQS","060210003","3","2","ug/m3 SC","2","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/03/2019","AQS","060210003","3","2","ug/m3 SC","2","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/04/2019","AQS","060210003","3","1","ug/m3 SC","1","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/05/2019","AQS","060210003","3","6","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/06/2019","AQS","060210003","3","10","ug/m3 SC","9","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/07/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/08/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/09/2019","AQS","060210003","3","3","ug/m3 SC","3","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/10/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/11/2019","AQS","060210003","3","7","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/12/2019","AQS","060210003","3","7","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/20/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/21/2019","AQS","060210003","3","6","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/22/2019","AQS","060210003","3","7","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/23/2019","AQS","060210003","3","12","ug/m3 SC","11","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/24/2019","AQS","060210003","3","9","ug/m3 SC","8","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/25/2019","AQS","060210003","3","7","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/26/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/27/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"02/28/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/01/2019","AQS","060210003","3","6","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/02/2019","AQS","060210003","3","3","ug/m3 SC","3","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/03/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/04/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/05/2019","AQS","060210003","3","5","ug/m3 SC","5","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/06/2019","AQS","060210003","3","2","ug/m3 SC","2","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/12/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/13/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/14/2019","AQS","060210003","3","6","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/15/2019","AQS","060210003","3","9","ug/m3 SC","8","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/16/2019","AQS","060210003","3","6","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/17/2019","AQS","060210003","3","8","ug/m3 SC","7","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/18/2019","AQS","060210003","3","12","ug/m3 SC","11","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/19/2019","AQS","060210003","3","20","ug/m3 SC","19","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/20/2019","AQS","060210003","3","3","ug/m3 SC","3","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/21/2019","AQS","060210003","3","3","ug/m3 SC","3","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/22/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/23/2019","AQS","060210003","3","5","ug/m3 SC","5","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/24/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/25/2019","AQS","060210003","3","7","ug/m3 SC","6","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/26/2019","AQS","060210003","3","1","ug/m3 SC","1","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/27/2019","AQS","060210003","3","3","ug/m3 SC","3","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/28/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/29/2019","AQS","060210003","3","4","ug/m3 SC","4","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
"03/30/2019","AQS","060210003","3","1","ug/m3 SC","1","Willows-Colusa Street","1","100.0000","81102","PM10 Total 0-10um STP","","","06","California","021","Glenn","39.53387","-122.190834"
